Geneid,A01,A02,A03,A04,A05,A06,A07,A10,A11,A12,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A35,A36,A37,A38,A39,A41,A42,A43,A44,A45,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A59,A60,A61,A62,A63
HOXC13-AS,14.73426028,26.64660263,0,62.53483197,3.116664645,7.903600824,9.919637351,10.04665043,12.01699935,14.28590441,12.7062985,10.99726287,13.34598879,11.90482457,13.4031631,8.163110572,3.723396518,0,7.63840265,11.47129677,11.17883333,11.28387973,16.25011179,4.795147955,9.294087829,7.547757333,25.70862508,8.950058302,0,14.49094871,10.47065205,9.955185874,9.01445733,9.971594382,9.750107092,21.95597451,11.39663003,12.73419292,21.97550709,8.100225684,6.993628438,2.897946935,17.87384061,9.931838078,6.480670496,6.978934794,11.27739598,10.98284285,11.5894426,7.664292698,0,9.415769055,7.189659781,3.788080413,8.907744401
HOTAIR,29.46852057,38.23208204,74.59387823,222.6240018,39.47775217,36.64396746,21.00629086,30.13995129,48.0679974,33.61389273,27.79502797,21.99452574,103.6880667,52.57964184,9.74775498,30.32012498,18.61698259,23.70408137,18.55040643,25.2368529,27.94708333,21.43937149,128.9852624,48.91050915,18.58817566,27.67511022,111.404042,40.27526236,24.54062634,34.41600318,24.68082268,26.80242351,16.52650511,53.1818367,45.50049976,157.0696638,23.60730506,25.46838584,26.09591467,24.30067705,22.97906487,14.48973467,24.57653083,23.41076118,25.92268198,24.92476712,22.55479196,45.50034894,54.78645594,28.10240656,89.41690093,24.62585753,18.69311543,18.94040207,32.06787984
HOXC11,5.525347606,15.06112323,1.522324046,77.54319164,7.272217505,9.340619156,8.169113113,8.790819125,9.243845653,5.882431229,8.73558022,6.598357722,36.95812279,15.87309942,1.218469373,5.830793266,3.723396518,0,6.547202271,3.441389032,5.589416666,4.513551893,49.76596737,16.30350305,4.647043914,3.773878667,34.27816677,11.18757288,4.330698766,3.622737177,5.98322974,3.828917644,9.765662108,17.94886989,3.250035697,35.46734345,4.07022501,5.992561374,16.48163032,11.70032599,8.991807992,0,12.28826542,9.222421073,3.240335248,8.972916163,6.014611188,6.275910198,12.64302829,6.81270462,0,10.14005898,18.69311543,2.272848248,8.907744401
HOXC-AS3,3.069637559,0,0,30.01671935,4.15555286,7.185091658,1.167016159,2.511662607,5.546307392,6.722778547,3.176574625,4.398905148,9.239530698,6.944480997,4.87387749,1.166158653,3.723396518,0,3.273601136,5.735648386,4.192062499,0,17.26574378,5.754177547,5.421551233,2.515919111,9.521712993,5.220867343,2.887132511,5.434105765,4.487422305,1.531567057,3.00481911,3.323864794,0,12.66690837,1.628090004,2.247210515,0,2.700075228,0.999089777,0,2.234230076,4.256502033,3.240335248,1.99398137,3.759131993,1.56897755,6.321514147,2.554764233,2.35307634,4.345739564,2.875863912,0.757616083,0.89077444
HOXC10,12.89247775,16.21967117,18.26788855,52.52925886,14.54443501,15.08869248,6.418588874,2.511662607,16.63892218,12.60520978,17.47116044,8.797810296,27.71859209,10.91275585,19.49550996,11.66158653,1.241132173,27.44683106,4.364801514,14.9126858,7.685447915,7.898715813,27.42206365,16.30350305,13.94113174,16.35347422,29.51731028,18.6459548,7.217831277,14.49094871,2.99161487,10.7209694,11.26807166,13.29545918,3.250035697,39.68964624,10.58258503,17.97768412,8.24081516,14.40040122,9.990897768,2.897946935,12.28826542,7.803587061,6.480670496,26.91874849,15.78835437,6.275910198,21.07171382,17.03176155,0,7.242899273,11.50345565,7.576160827,13.3616166
HOXC-AS2,6.75320263,1.158547941,0,43.3574835,7.272217505,12.93316499,8.752621192,3.767493911,9.243845653,3.361389273,3.176574625,7.698084009,19.50567592,5.952412284,4.87387749,4.664634613,4.96452869,8.73308261,5.456001893,2.294259354,11.87751041,4.513551893,17.26574378,12.46738468,2.323521957,3.773878667,24.75645378,2.983352767,4.330698766,7.245474353,5.98322974,6.12626823,6.00963822,7.977275505,3.250035697,18.57813228,2.442135006,2.247210515,4.12040758,2.700075228,9.990897768,2.897946935,4.468460151,2.837668022,0,4.984953424,2.255479196,7.844887748,0,4.257940388,0,4.345739564,0,3.030464331,6.235421081
HOXC8,11.66462272,10.42693146,0,48.36027006,8.31110572,7.903600824,14.00419391,11.30248173,11.09261478,8.403473184,8.73558022,14.29644173,35.93150827,21.82551171,13.4031631,10.49542788,14.89358607,29.94199752,8.729603028,14.9126858,16.76825,10.15549176,63.98481519,11.50835509,15.49014638,16.35347422,39.99119457,11.93341107,10.10496379,7.245474353,7.479037175,9.955185874,9.01445733,20.60796172,6.500071394,36.311804,8.14045002,15.73047361,5.493876773,9.900275835,10.98998755,8.693840804,16.75672557,8.513004067,17.82184386,6.978934794,12.78104877,10.98284285,11.5894426,12.77382116,0,10.86434891,21.56897934,11.36424124,16.03393992
HOXC4,102.5258945,93.84238318,85.25014655,335.1866994,74.79995148,94.84320989,53.09923523,91.67568516,105.3798404,64.70674351,54.79591229,75.8811138,319.2771163,132.9372077,85.29285608,61.80640862,62.05660863,57.38882858,62.19842158,63.09213225,57.29152082,42.87874298,347.3461396,53.7056571,51.89199038,65.41389689,267.5601351,89.50058302,72.17831277,58.86947912,64.31971971,53.60484701,64.60361087,92.40344127,80.1675472,322.5839332,57.79719514,68.16538563,41.2040758,71.101981,73.93264349,57.95893869,72.61247746,52.49685841,68.04704021,84.74420821,65.40889667,70.60398973,127.4838686,92.82310045,89.41690093,73.87757259,71.89659781,53.03312579,85.51434625
NCKAP1L,392.9136076,450.6751489,487.1436946,337.6880926,396.8552981,416.7353162,333.7666215,433.2617998,405.8048242,403.3667128,437.5731547,336.5162438,269.9996193,433.534028,360.6669343,432.6448603,398.4034274,350.5708876,461.5777601,480.6473348,391.2591666,447.9700254,332.1116598,335.6603569,411.2633864,423.9323702,358.0164085,297.5894385,459.0540692,396.6897208,373.9518588,418.1178067,475.5126242,413.4887804,481.0052832,337.7842233,391.5556459,428.4681383,432.6427959,387.0107827,358.6732299,527.4263421,347.4227768,434.8726244,456.88727,439.672892,423.2782624,445.5896241,404.5769054,355.9638164,687.0982913,386.0465313,514.7796403,409.8703007,445.3872201
NXPH4,88.4055617,79.9398079,138.5314881,160.9229676,52.98329896,68.97687992,83.44165536,47.72158954,65.63130414,64.70674351,67.50221079,92.37700811,141.672804,81.34963454,71.88969298,58.30793266,73.22679818,37.4274969,77.47522687,47.03231677,71.96373957,82.37232205,124.9227344,67.13207138,67.38213676,56.60818,142.8256949,110.3840524,56.29908396,54.34105765,94.98377213,61.2626823,76.62288731,63.15343108,47.66719023,88.66835861,79.77641019,68.9144558,82.4081516,68.40190577,60.94447639,101.4281427,99.42323837,65.97578152,58.32603447,91.723143,62.40159108,53.34523668,66.37589855,78.34610313,105.8884353,86.91479128,33.07243499,66.67021528,60.57266193
NDUFA4L2,101.2980394,55.61030114,91.33944273,160.9229676,74.79995148,78.31749908,98.61286543,52.74491475,76.72391892,84.03473184,96.09138242,72.58193494,163.231709,61.50826026,106.0068354,76.96647111,81.91472339,53.64607889,57.83362006,49.32657612,88.73198957,100.4265296,106.6413587,67.13207138,75.12720995,61.64001822,99.97798642,111.1298906,54.8555177,86.94569224,81.52150521,85.76775522,102.1638497,79.77275505,70.41744011,91.20174029,83.0325902,85.39399958,63.17958289,63.90178039,93.91443902,60.85688563,87.13497295,71.65111756,48.60502872,152.5395748,96.98560541,69.03501218,77.96534115,81.75245544,0,98.50343012,46.0138226,84.09538518,65.02653413
GIHCG,24.55710047,40.54917792,57.84831373,15.84215743,34.28331109,42.39204079,29.75891205,50.23325214,29.58030609,46.21910251,26.20674066,37.39069376,41.06458088,31.74619885,42.64642804,37.3170769,33.51056866,63.62674473,38.19201325,35.56101999,38.42723958,27.08131136,22.34390372,28.77088773,40.27438059,33.964908,31.42165288,30.57936587,44.75055391,33.51031888,67.31133458,35.99182585,41.31626276,41.8806964,45.50049976,23.64489563,39.8882051,40.44978928,17.85509951,45.90127887,29.97269331,8.693840804,37.98191129,27.66726322,64.80670496,38.88263671,33.83218793,28.24159589,25.28605659,35.76669926,77.65151923,38.38736615,54.64141433,49.24504537,29.39555652
LRIG3,192.7732387,173.7821911,117.2189515,580.3232407,132.9776915,153.7609615,280.0838781,143.1647686,293.0299072,147.901128,173.1233171,321.1200758,977.3370249,258.9299343,129.1577535,69.96951919,148.9358607,130.9962391,189.8688659,165.1866735,139.0367396,242.6034143,426.5654346,312.6436467,147.1563906,226.43272,544.6419832,305.0478205,77.95257779,180.2311745,186.2280257,137.8410352,127.7048122,153.5625535,118.0846303,603.7892991,134.3174253,144.5705432,245.8509856,168.3046892,181.8343394,95.63224884,251.3508835,108.5408019,186.3192768,88.73217095,170.6645925,180.4324182,250.7533945,232.4835452,305.8999242,175.2781624,185.4932223,124.2490376,144.3054593
C12orf66,271.3559602,344.0887383,278.5853003,249.3055301,266.9942713,268.0039189,269.5807327,273.7712242,317.9882905,282.356699,253.3318264,266.1337615,265.8931612,291.6682019,298.5249963,221.5701441,264.3611528,351.8184709,249.8848867,357.9044593,266.1959687,245.9885782,225.4703012,286.7498477,249.3913567,279.2670213,279.938362,245.3807651,320.4717087,253.5916024,249.7998417,243.5191621,271.9361295,248.6250866,294.6699032,262.6272336,271.8910307,258.4292093,293.9224074,271.8075729,288.7369455,281.1008527,250.2337685,277.3820492,320.7931896,181.4523046,235.3216627,296.5367569,269.717937,276.7661252,275.3099318,262.9172436,240.1346367,276.5298702,282.3754975
LINC02389,172.5136308,185.3676705,133.964516,526.1263863,182.8443258,163.8200898,146.4605279,209.7238277,187.6500668,153.7835593,177.888179,150.6625013,478.4023672,215.2789109,179.1149978,173.7576393,176.2407685,237.0408137,174.5920606,268.4283445,143.2288021,179.4136878,286.4082204,159.1989121,170.3916102,237.754356,435.1422838,310.2686878,216.5349383,167.5515944,156.311877,196.8063669,160.7578224,222.6989412,257.8361653,392.6741596,150.5983254,163.2972974,151.0816113,167.4046641,160.8534541,197.0603916,141.8736098,154.6529072,134.4739128,132.5997611,160.8908493,188.2773059,257.0749087,198.4200221,228.248405,155.7223344,173.9897667,155.3112969,231.6013544
MSRB3,1023.417162,1365.928022,1452.297139,1178.990032,1066.938197,1059.80102,906.1880474,1339.972001,1202.624319,1178.16694,1095.124102,927.0692599,1112.850142,1194.450732,1002.800294,1055.373581,1006.558192,1233.859814,1026.819556,1390.321169,1061.290489,1020.062728,968.9129158,1118.228503,975.879222,1108.262368,1222.587948,951.6895328,1343.960184,1075.047257,1076.23345,1059.844404,972.8101869,1151.386765,1191.679756,740.5919096,1113.613563,1075.664767,1056.19781,1242.93463,940.14348,1280.892545,777.5120664,1016.594569,1216.745886,948.1381413,1022.483902,1148.491566,1122.068761,1155.605021,1524.793468,1013.281608,1148.907633,1056.116819,1229.268727
IRAK3,694.3520159,741.4706819,948.4078804,436.0762283,757.3495087,797.5451741,622.0196127,786.1503961,692.3640394,773.1195329,813.9972478,478.3809348,555.3984564,741.0753293,716.459991,788.3232496,713.6509992,795.9581007,939.5235259,823.6391083,728.7201978,678.1611719,533.2067933,592.6802873,780.7033776,675.5242813,597.0114046,621.2832138,672.701875,883.9478711,774.8282514,791.0543852,808.2963406,729.2559358,764.8417341,559.8773501,761.9461218,737.8341192,766.3958098,845.1235463,729.3355371,791.1395132,617.7646159,857.6851597,790.6418005,827.5022684,648.8261819,803.3165053,758.5816977,743.4363917,585.9160087,798.8917899,829.6867387,865.1975664,759.8305974
TMTC2,1451.324638,1927.823773,1793.297726,3947.198594,1308.999151,1715.799888,1488.529111,1655.185658,2102.050501,1580.693306,1471.548195,1298.776745,3526.420883,2219.257713,1220.906311,1144.001639,1318.082367,1675.504278,1696.816589,1688.574885,1427.397281,1475.931469,2538.064336,1816.402046,1455.299252,1425.268176,3636.342192,1922.770859,1115.876715,1796.87764,1590.043303,1277.326926,1420.528234,1497.068703,1583.85073,3784.872222,1289.447283,1620.987852,1409.179392,1708.247594,1427.699291,1504.034459,1318.195745,1518.152392,1761.122207,1353.91335,1186.382057,2044.377747,1937.544086,2071.062205,1430.670415,1478.275742,1437.931956,1862.220331,1761.951843
CRADD,1723.294526,1861.78654,1799.387022,2253.755344,1749.487754,1693.526104,1748.773714,1685.325609,1715.657753,1701.70332,1686.761126,1932.219086,2386.878764,1713.302669,1693.672428,1849.527624,1804.606179,1666.771195,1798.298224,1772.315351,1718.745625,1835.887233,2181.577508,1871.066732,1675.259331,1941.031594,2067.163891,2052.546704,1943.04018,1871.143752,1771.036003,1652.560855,1630.114367,1719.102871,1842.77024,2676.095509,1712.750684,1736.344658,1928.350747,1779.349575,1604.538182,1796.7271,1743.816574,1732.396328,1748.160866,1463.582325,1663.79182,1674.099045,2050.277755,1813.882605,1877.75492,1644.138135,1699.635572,1699.332873,1877.75252
PLXNC1,1795.737972,1844.408321,1747.628004,1606.728283,1758.837748,1856.627685,1692.756939,1838.537029,1655.572756,1989.102103,1915.474499,1581.406401,1716.499481,1750.009211,1848.418038,1625.625163,1668.08164,2031.065498,1966.343082,1768.873962,1850.795593,1813.319473,1833.215737,2042.733029,2028.434669,1707.051117,1614.882524,1692.306857,1563.382255,1935.447337,2106.844772,1755.175848,1970.410131,1706.472185,1794.019705,1791.100844,1733.101809,1751.326062,1781.389544,1893.65276,1779.378893,2086.521793,1435.492824,1698.344311,2086.7759,2431.66028,1803.63153,1997.308421,1748.952247,1887.11918,2018.9395,1755.678784,1831.925312,2162.2363,1625.663353
TMCC3,711.5419862,801.7151748,742.8941342,1374.098708,709.5606508,848.5593249,800.573085,757.2662761,780.1805731,734.4635563,771.1134903,957.861596,1314.066588,803.5756583,723.7708073,628.5595141,708.6864705,789.7201846,866.4131005,691.7191954,697.279729,784.2296414,1167.976785,820.92933,628.8999431,795.0304391,1081.666596,972.5730022,581.7572009,884.8535554,832.4168376,647.8528653,757.2144157,689.3695583,764.8417341,1559.718651,636.5831915,671.1668739,668.8794971,733.5204369,779.2900259,701.3031582,987.5296935,692.3909974,769.5796214,750.7339857,787.9140656,798.6095727,914.51238,883.0968364,840.0482535,702.5612295,744.8487533,755.3432344,783.8815073
LTA4H,360.3754494,420.5529024,341.0005862,264.3138898,288.8109238,363.5656379,376.9462193,393.075198,403.956055,438.6613002,379.6006677,387.103653,404.4861217,377.97818,364.3223424,317.1951537,336.3468188,349.3233044,424.4769472,347.5802922,387.0671041,348.6718837,311.7990201,420.0549609,450.7632597,347.1968373,317.0730427,284.9101893,326.2459737,455.5592,447.9943268,324.6922162,410.9090133,374.9319488,382.420867,331.0285388,354.9236209,374.5350859,439.5101418,433.8120866,390.6441027,463.6715095,334.0173963,387.341685,377.4990564,455.624743,330.0517889,498.9348607,309.7541932,442.8258003,388.2575961,378.803632,519.0934362,449.266337,359.8728738
RMST,155.937588,298.9053687,234.437903,932.1858952,125.705474,170.2866723,183.221537,213.4913216,338.3247509,166.388769,114.3566865,180.3551111,686.8051152,316.4699197,102.3514273,115.4497067,150.1769929,204.6036497,123.3056428,167.4809329,166.2851458,146.6904365,480.3939299,268.5282855,127.7937076,186.1780142,511.3159877,303.5561441,114.0417342,142.1924342,127.143632,104.1465599,87.13975419,174.1705152,170.0852015,589.4334696,110.7101203,167.0426483,151.0816113,135.9037865,135.8762097,150.6932406,123.9997692,117.7632229,116.6520689,136.5877238,127.8104877,222.794812,253.9141516,252.0700709,362.3737564,160.0680739,143.7931956,118.945725,192.4072791
IKBIP,384.9325499,404.3332312,203.9914221,210.9508332,361.5330988,506.5489619,362.9420254,494.7975336,391.0146711,494.1242232,466.9564699,284.8291083,354.1820101,393.8512794,465.4553003,385.9985142,364.8928587,374.274969,472.4897639,388.8769606,459.7295207,387.0370748,309.7677561,406.6285466,440.6946645,367.3241902,357.0642372,302.0644677,346.4559013,457.3705685,503.3392019,414.2888891,510.8192487,420.1365099,371.5874147,283.7387476,411.906771,429.9662786,440.883611,404.1112591,436.6022325,478.1612442,319.4949008,417.8466163,426.1040851,459.6127057,356.3657129,533.4523668,370.8621633,464.1155022,456.49681,473.6856125,406.9347436,518.2094006,401.7392725
IGF1,271.3559602,264.1489304,161.3663488,506.1152401,170.3776673,208.3676581,463.3054151,204.7005025,431.687592,198.3219671,316.0691752,685.1294768,674.4857409,368.0574929,196.173569,130.6097692,212.2336015,212.0891491,193.142467,190.4235264,241.0435937,323.8473483,418.4403787,386.4889252,188.9797858,279.2670213,427.5249134,473.6072518,132.8080955,163.0231729,228.1106338,190.6800987,189.3036039,261.2557728,164.6684753,579.2999429,186.4163055,265.919911,381.8244357,261.9072971,275.7487784,173.8768161,220.0716625,168.1318303,255.9864846,181.4523046,240.5844475,265.1572059,308.7006075,252.921659,390.6106725,223.0812976,169.6759708,189.4040207,223.5843845
ASCL1,4.911420094,3.475643822,0,13.34076415,4.15555286,3.592545829,6.418588874,3.767493911,6.470691957,5.04208391,4.764861938,5.498631435,8.212916176,0.992068714,1.218469373,4.664634613,2.482264345,2.49516646,0,3.441389032,3.493385416,12.41226771,16.25011179,3.836118364,3.098029276,5.031838222,1.904342599,8.950058302,2.887132511,2.717052882,2.243711153,4.594701172,0.751204778,3.323864794,0,14.35582949,0.814045002,2.247210515,15.10816113,7.200200608,5.994538661,2.897946935,2.234230076,7.094170056,0,5.981944109,6.766437587,0,1.053585691,0,0,1.448579855,2.875863912,2.272848248,3.56309776
NUAK1,616.3832219,414.7601627,468.875806,680.3789718,391.6608571,533.8523102,718.8819539,426.9826432,647.9935803,432.778869,527.3113878,845.6895147,812.0520869,603.1777781,505.6647896,399.992418,493.9706047,517.7470404,600.1602082,361.3458483,516.3223645,567.5791506,1010.553827,593.6393169,389.5771815,573.6295573,691.2763633,551.920262,345.012335,473.6728858,528.7679283,438.0281784,494.2927436,462.0172064,500.5054974,617.3006681,375.2747459,451.6893136,557.6284925,452.7126132,536.5112102,260.8152241,594.3052001,390.8887701,455.2671024,360.9106279,509.7382982,503.6417934,486.7565893,626.768825,425.9068176,528.731647,592.4279659,456.0848818,400.848498
ASCL4,26.39888301,12.74402735,31.96880496,50.02786558,37.39997574,22.99229331,20.42278278,27.62828868,23.10961413,19.32798832,19.05944775,17.59562059,40.03796636,31.74619885,31.68020369,37.3170769,31.02830431,13.72341553,19.64160681,13.76555613,22.35766666,38.36519109,40.62527949,18.22156223,27.88226349,16.35347422,33.32599547,43.25861513,10.10496379,22.64210735,24.68082268,30.63134115,27.79457677,33.9034209,30.33366651,56.5788574,24.42135006,28.46466653,38.45713741,19.80055167,28.97360353,11.59178774,32.3963361,33.34259926,30.78318486,30.90671123,24.05844475,20.39670814,45.30418472,21.28970194,0,24.62585753,30.19657108,25.75894681,37.41252648
