data$Geneid,C07,C10,C11,C12,C17,C18,C35,C36,C37,C39,C42,C44,C49,D01,D04,D05,D15,D16,D19,D20,D25,D31,D38,D41,D51,D57,E02,E03,E06
FCRL3,111.00516888520791,110.7805549138351,83.05131315018454,135.3011123358238,114.33509660979779,102.06543401006087,114.58410546746636,106.88175641063464,139.64246413030574,139.33077573767443,123.56008128025529,132.3938037693307,119.08755959634296,79.9770951200812,97.870365664575,117.97271648868569,81.43987124464327,123.85119144187833,73.36715374791572,100.07511642730852,71.06961441754228,88.98756081933466,71.60522707185936,77.4109720942173,125.83343020998478,115.51364331883433,125.82878206146015,128.257997428915,111.05887269461753
FCRL2,149.43003503777987,218.5121037291243,113.04206512108452,202.45786882367796,143.67773202293174,140.6511468675229,166.79964719947634,148.19188312149342,204.16081781076346,204.35180441525583,179.0511357474358,204.17357689728107,180.0160784595882,132.57464416301747,158.7409589437619,132.87453330830914,151.24547516862322,179.6714467396263,164.14346262245553,119.6300242349435,121.16786720367865,140.32653821510468,117.43257239784934,107.6716248219568,160.96873864524028,147.09291271535017,143.80432235595447,173.98476172965857,165.087513464972
CD5L,56.925727633439955,78.25782319601196,57.67452302096149,67.15675648785415,52.6143807407919,62.23502073784199,76.87288088323693,48.52300597783413,106.0575676939031,55.73231029506977,68.06902681307477,52.638500293830276,60.92851886324524,46.83343407932683,63.25767536856677,37.254542049058635,46.5370692826533,60.18121274288454,44.766398897033326,19.554907807634997,50.098252786136364,48.7720285259815,40.09892716024124,33.07559716752921,60.4654145164862,58.1723383620029,62.91439103073007,51.30319897156599,73.53898327076026
CADM3,154.41103620570587,162.61365858911574,112.27307148080503,171.84228866009738,165.9376623363437,129.44884313471135,237.87080122360106,125.24181272657188,197.97412636195244,163.21605157841861,146.49638379335656,186.62741013267097,119.08755959634296,134.01567290391984,147.99908954155245,156.4690766060463,154.41845716516775,144.78378717853383,135.5427077715731,138.03464334801174,135.14877495794926,111.23445102416834,112.65889059305873,85.85580541358647,123.3821296214786,129.64121120674932,174.61953428937326,178.4459094663165,138.07319307979478
LINC01681,142.31431908359988,215.46309763057837,154.5677216961768,269.6146253115321,164.9258473220977,160.56635350363234,232.06907436448884,144.25758533950687,255.4219755294833,191.0822067259535,113.20175111304826,215.33931938385112,155.0907752882606,140.5003022379805,176.644074614111,139.08362364981892,163.9374031548014,196.24308503114526,143.003774254412,106.9768485947091,135.14877495794926,139.47088859184183,145.11992686563497,172.41534693712035,122.56502942530986,159.55841379292224,150.2241581754167,199.63636121544158,151.5803532723834
PRRX1,130.9291735569119,195.1363903069389,174.56155634344344,267.6394265913011,149.74862210840772,128.20414271995452,268.3298672339402,135.07755718153825,249.23528408067227,224.25620094920933,116.90115474419363,188.222516202181,173.09238313421943,105.91561245632374,198.12781341852988,105.55453580566613,119.51565520317779,191.00993609698136,125.59461912778794,101.22540512187528,142.13922883508457,159.150829926887,155.62202683617434,173.8228191570152,107.04012569810395,159.55841379292224,170.7676327976959,231.97968230621146,157.58353558020056
MROH9,200.66318990787585,299.8189330236822,217.62520019909468,377.26295556412185,193.25666772098566,191.68386387255333,291.5367746703891,151.4704646064822,344.68709500518503,216.29444233562793,162.7737597703962,244.0512286350313,156.47551435333435,152.74904653565056,229.1598805804683,108.03817194227005,124.80395853075203,239.85265948251086,109.428975081637,100.07511642730852,179.42164951313953,173.69687352235516,229.13672662994995,275.16081898944515,125.01633001381606,181.16528232738045,201.58284473111473,255.4007079236655,159.08433115715485
TNR,1361.9480336300508,1693.2147200591678,1485.6957130199678,2150.0038069714483,1593.6086474374472,1325.6059417160345,2019.0009469710528,1197.3379583179071,1990.3470203889146,1602.9674008677212,1151.9942907386676,1445.1660989760676,1592.4499248348186,1435.2646259387545,1495.5069289964936,1062.9962664664731,1294.5766545901736,1360.618722882607,1195.0141483346952,1282.5718944419425,1334.0116148866543,1197.0538229447038,1515.166604840544,1762.1552193083648,1245.2606989611481,1440.1808911621574,1572.859775768252,1623.8577761434801,1397.991079932922
ASTN1,434.7702448003976,693.1407197361059,594.432083936043,974.7605684340008,572.687298063235,433.1557443353803,752.7740599698107,372.4468566947269,912.9788952316825,421.973206519814,409.8939223309068,553.5018061199729,531.739800988322,424.3829641957462,534.7063880210927,347.7090591245473,429.41023019902815,584.3682976482992,364.3487465786323,342.7860309808958,452.0493507214165,400.444023687006,595.7554892378698,738.9229154448016,326.02297827132423,497.7890096977105,562.3776177848933,639.059413276246,472.0002089521245
LINC01645,29.174435412137974,41.66975001346091,39.21867565425381,53.330365446237124,27.31900538464195,28.62810953940732,58.01726859112221,22.29435409792379,66.28597980868943,19.90439653395349,19.976779608184987,25.521697112160133,30.46425943162262,23.776974224889006,23.870820893798783,14.901816819623456,22.2108739758118,35.7598510501198,17.40915512662407,14.953753029367938,20.97136163140592,18.824291711782333,29.59682718970187,33.07559716752921,10.62230255019352,27.42410237065851,48.79075222791312,22.30573868328956,24.012729231268658
TDRD5,238.3764844650298,315.0639635164118,210.7042574365793,338.7465805196173,261.0482736754675,145.62994852655027,277.0324575226085,163.27335795244187,331.42989904344716,250.795396327814,147.9761452458147,216.93442545336114,220.1735113467271,144.82338846068757,248.25653729550734,156.4690766060463,153.3607964996529,211.07034034460955,179.0655955881333,155.2889737665132,145.63445577365223,205.35590958308,229.13672662994995,241.3814857119685,142.17543413335943,224.37901939629688,255.50946561459764,234.2102561745404,216.86496086989504
CACNA1E,713.7063102042534,970.6002747037846,890.4946354436454,1415.2298830455147,733.5658853283487,746.820248854104,1099.4272398017658,628.8319288208504,1134.8159743247631,753.7131487523721,608.1819569602985,824.6698379366743,855.7687422155808,636.2141891083936,738.8019066630723,479.34177436455445,657.8649339502352,790.2054890587449,568.2845637762285,509.5778916930767,770.115002131073,630.6137723447082,785.7480250685367,953.5624289787677,578.5069388874625,763.7196993525808,901.3449490525003,733.8588026802266,718.1306835726283
RGSL1,370.0172296173597,402.4688050080615,445.2473177218227,493.7996800577511,385.5015204277253,256.40828543990904,448.18339986641905,289.1708869760115,470.18855010963705,469.7437582013024,287.0737217768806,435.4639569762323,397.4201116761678,291.8083200327287,362.8364775857415,276.9254292313359,291.914343682098,430.8625955794922,290.9815928307166,307.1270814493261,320.39580270203487,296.05476964894035,360.89034444217117,392.684749350666,299.05867179775606,383.10639978404765,466.08008049295955,441.65362592913334,359.4405406805527
GS1-279B7.1,138.75646110650987,134.1562683360205,93.81722411409736,103.69793281212773,97.13424136761583,130.6935435494682,134.89014947435913,114.09463567760999,103.40612850155551,116.77245966586048,105.06306312452845,102.08678844864053,109.39438614082667,90.06429630639775,127.70889178182348,86.92726478113683,88.8434959032472,109.89612761744134,96.99386427690554,79.36991992510676,97.8663542798943,100.96665554501433,89.74521793006373,76.00349987432244,90.6981217747293,90.58264116369023,130.96465071702994,110.41340648228334,121.56444173329757
LINC01350,384.2486615257197,472.5959452746177,339.895189003533,456.27090437336204,415.8559708551052,339.80321322861727,562.7675053338854,389.49548041666856,425.1140838397282,348.9904192286512,435.04986702269525,401.9667295165221,382.18798196035647,317.7468373689712,384.3202163901604,406.07450833473916,349.02801961989974,353.2375530560614,374.2968352224175,348.53747445372966,330.8814835177379,313.167762114197,362.7998171640874,306.8289439370795,403.6474969073538,359.00643103407504,435.26486855954073,426.03960885083063,356.43894952664414
HMCN1,1661.5196753010287,1994.0499884490318,1564.1330643284755,2043.3430760789743,1631.045802964549,1501.108700196749,1994.3436078198258,1357.3327347853601,2030.1186082741283,2001.055331546791,1384.3168387745966,2062.472147876441,1589.680446704671,1526.7699509860545,1692.4412013703336,1696.32348130047,1487.0708957138759,1586.516318540681,1477.2911636020997,1416.0053830116872,1387.6050946113585,1271.4953401685702,1470.293995875512,1881.790357999428,1307.3603138699718,1658.742676722254,1644.761936946229,2085.586566887574,1345.4632347395218
LINC01221,235.53019808335782,378.0767562196941,210.7042574365793,311.0937984363832,249.91830851876153,238.98247963331326,339.40102125806493,263.5979513930989,362.36335628750226,252.12235609674423,270.79634579984094,298.2848349983716,301.8731161860787,222.63894046941522,337.77211564725275,247.12179559208897,247.49259573047436,208.45376587752762,252.43274933604903,200.15023285461703,201.55808679073468,236.159296020542,257.7788174586937,166.08172194759348,250.84976022380084,222.71695258595395,246.5216954673505,361.3529666692909,240.12729231268656
KLHDC8A,239.7996276558658,208.34875006730456,189.17243550875367,250.85023746933757,251.94193854725356,225.29077507098802,203.06044006892773,243.92646248316618,246.5838448883247,242.8336377142326,237.5017131195326,210.5540011753211,236.79038012761217,254.34157276926723,269.74027609992623,245.879977523787,251.72323839253374,284.3344254229038,264.8678601407805,278.369864085157,258.64679345400634,253.27228848579867,225.31778118611746,239.97401349207365,245.13005885061972,234.35142025835452,215.70648353393167,242.01726471369176,223.61854096618936
MFSD4A,387.8065195028097,304.90060985459206,449.0922859232201,339.7341798797328,395.6196705701853,317.3986057629942,291.5367746703891,380.31545225869996,330.5460859793313,301.21986754716283,335.16596898177033,374.84992633485194,409.8827632618316,394.1213606367965,397.4491678817497,345.2254229879434,388.1614642439491,452.667382805175,410.3586565561388,412.95364134946846,394.96064405814485,480.0194386504495,519.3765803612199,381.4249715915071,394.6593947494978,407.20636853402027,345.3871670870692,360.23767973512645,339.17980039166974
SLC45A3,479.5992553117316,332.3416647415053,406.02864206756885,370.3497600433133,416.8677858693512,450.58155014197604,261.07770866004995,401.95409005962597,347.3385341975326,354.29825830437215,420.2522524981138,344.5429110141618,376.6490257000615,454.6445677546958,417.7393656414787,433.39450583738216,447.3904615127806,430.8625955794922,508.5960319135175,457.8149004375723,431.0779890900106,586.9756415583037,445.86188056744425,379.3137632616648,416.72110004605355,414.6856691805635,313.28798798975794,389.23514002340283,433.7299217397901
LOC284581,124.5250291981499,136.18893906838446,115.34904604192297,161.96629505894236,136.59502692320976,115.75713857238611,118.93540061180053,93.11171417368172,158.20253847673877,95.54110336297676,96.92437513600863,132.3938037693307,112.16386427097419,105.91561245632374,94.2897425305052,75.75090216641922,98.36244189288084,108.15174463938672,80.82822023075461,101.22540512187528,113.01233768035412,85.56496232628334,120.29678148072372,161.8593052879089,91.51522197089803,98.06194181023345,107.85324176696584,149.44844917804008,106.55648596375467
LINC01698,25.61657743504798,26.424719520731312,22.300815568105108,35.55357696415808,32.37808045587194,36.09631202794836,44.96338315811971,17.048623721941723,41.53921401344538,21.231356302883725,18.49701815572684,31.90212139020017,20.77108597610633,19.453888002181912,39.38685447476799,17.385452956227365,30.672159299930584,16.571638291518934,14.922132965677774,17.254330418501468,9.320605169513742,17.968642088519502,16.230518136288122,22.519555518317762,22.878805492724506,29.08616918100145,17.97554029449431,31.228034156605386,27.764718173654384
SYT14,384.96023312113766,506.13501235862276,402.9526675064509,711.0715392831617,397.6433005986773,344.78201488764466,552.614483330439,287.20373808501824,681.4198724333273,404.722729523721,304.8308592063783,467.3660783664325,360.0321569191764,310.54169366445944,358.06231340698173,262.0236124117124,264.41516637871194,477.0887444979398,266.11137122125365,233.5086049970532,321.5608783482241,281.5087260534722,413.400844294868,444.76122148677575,292.5218702284062,367.3167650857897,440.40073721511055,446.11477366579123,338.4294026031926
FAM71A,23.48186264879398,19.310371957457495,28.452764690341,21.72718592254105,30.354450427379945,22.40460746562312,36.26079286945138,34.09724744388345,23.862952731128196,15.923517227162792,30.335109775392016,14.355954625590075,26.31004223640135,39.62829037481501,36.99977238538811,26.078179434341045,37.01812329301967,34.88765956109249,32.33128809230185,39.109815615269994,33.787193739487314,15.401693218731,24.823145384911243,30.964388837686922,36.76950882759296,34.072369612030265,25.67934327784901,27.882173354111952,23.26233144279151
KCNK2,320.9187895335177,570.1641404280871,456.0132286857355,697.2451482415446,393.5960405416933,256.40828543990904,597.5778664885587,226.87783876122447,578.8975569958877,302.5468273160931,256.73861200148855,370.06460812632196,311.56628964159495,245.69540032385305,374.7718880326409,170.12907535736778,240.08897107187042,427.37382962338296,248.70221609462956,189.79763460351614,293.59906283968286,259.2618358486385,381.8945443832499,456.02099924593466,221.43415316172647,306.6513265082724,408.3015581177993,350.2000973276461,319.66945789126396
ZC3H11B,12.80828871752399,31.50639635164118,22.300815568105108,31.603179523696074,42.49623059833192,23.649307880379958,23.206907436448883,20.982921503928274,31.81727030817093,22.558316071813955,23.676183239330356,17.546166764610092,23.540564106253843,16.571830520377183,13.12895149158933,13.6599987513215,20.095552644782106,13.082872335409682,19.896177287570367,16.104041723934703,13.980907754270614,24.813839074622166,20.04946358012062,22.519555518317762,24.513005885061972,22.43790193962969,28.24727760563391,30.11274722244091,29.265513750608676
