Geneid	C36	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57
LINC01892	27.54008447	36.74623289	40.58039552	33.52908784	20.09555264	37.50423403	28.60075485	19.55490781	30.2919668	30.80338644	38.18945444	33.07559717	23.69590569	37.39650323
AKAIN1	112.1274868	115.2822993	112.1928582	79.47635637	90.95881723	118.6180425	140.5167521	67.86703298	107.1869594	81.28671421	91.65469065	122.4500831	122.5650294	134.6274116
EPB41L3	1620.930686	1428.059482	1395.249481	1325.019879	1288.230691	1399.86734	1657.60027	1159.491004	1208.183445	1173.095633	1160.004679	897.9672763	1571.283677	1337.963782
MIR3976HG	57.04731784	51.87703467	53.70934701	29.80363364	56.05601527	83.73038295	47.25342106	37.95952692	45.4379502	41.92683154	86.88100885	73.89229154	62.9167151	59.00337177
LINC01928	19.67148891	17.29234489	11.93541045	23.5945433	15.86490998	22.67697871	22.38319945	14.95375303	13.98090775	24.81383907	34.37050899	33.07559717	21.2446051	19.94480172
LINC01255	26.22865188	28.10006045	47.74164179	28.56181557	41.24876596	44.48176594	41.03586566	41.410393	34.95226939	36.7929338	57.28418166	31.66812495	35.95240863	44.87580388
HRH4	221.6321084	208.2286531	199.3213545	140.3254417	160.7644212	185.7767872	176.5785734	150.687819	205.0533137	168.5629758	196.6756904	167.4891942	192.8356463	236.0134871
LOC105372028	126.5532453	103.7540693	127.7088918	114.2472623	107.8813879	117.745851	109.4289751	86.27165209	85.05052217	120.6465969	131.7536178	125.2650276	122.5650294	119.6688103
CCDC178	778.3352445	732.7631147	876.0591268	1056.787176	813.3410518	1095.47251	874.1882896	647.612535	892.447945	865.9174187	993.8805518	1018.306151	722.3165734	841.005806
LINC01477	52.45730376	49.71549156	48.93518283	23.5945433	22.21087398	66.28655317	24.87022161	20.7051965	38.44749632	39.35988267	62.05786346	65.44745823	36.76950883	48.1999375
LINC01478	519.9830235	479.1420564	587.222194	537.7072236	486.5239061	648.0382763	538.4402978	430.2079718	398.455871	528.7914672	676.9080799	429.9827632	543.3716305	562.6096153
SKOR2	82.62025342	87.9027532	87.12849626	91.89453705	83.55519258	99.42982975	83.31524239	77.06934254	67.57438748	85.56496233	97.38310882	114.0052498	71.08771707	76.45507328
MIR4527HG	435.3956212	531.7396054	485.7712052	351.4345133	519.3113868	620.1281487	404.1411012	447.4623022	558.0712345	459.4838477	641.5828346	789.5919154	442.0512061	525.2131121
LINC01630	292.4494685	267.3108314	309.1271306	226.0108884	285.5683797	401.208085	271.0854155	257.6646676	326.2211809	244.7157923	367.573499	432.7977076	250.03266	339.0616293
DCC	989.4758922	1253.695005	1440.604041	870.5144659	995.2586862	1877.828276	956.2600209	929.4332652	1325.856085	1019.934351	1545.718168	2087.985038	989.5083376	1421.067123
LINC01919	19.67148891	23.77697422	46.54810074	16.14363489	27.4991773	32.27108509	22.38319945	17.25433042	18.64121034	20.53559096	30.55156355	49.2615277	16.34200392	29.91720259
DYNAP	24.91721929	23.05645985	31.03206716	7.45090841	19.03789198	37.50423403	26.11373269	20.7051965	23.30151292	13.69039397	24.82314538	21.1120833	16.34200392	39.05857004
CCBE1	468.1814361	504.3600593	654.0604925	361.3690579	599.6935973	610.5340423	427.7678117	453.2137457	503.3126792	548.4714085	653.9944073	676.9941378	460.8445106	526.0441455
CDH20	525.2287539	565.6037808	612.2865559	524.0472248	600.751258	627.1056806	583.2066967	578.5952134	598.8488821	525.3688687	632.9902073	646.0297489	514.7731236	631.5853879
SERPINB7	122.6189475	123.2079573	150.3861716	100.5872635	117.4003339	133.4452978	114.4030194	88.57222948	115.342489	111.234451	149.8936087	137.2285414	93.14942236	115.5136433
SERPINB10	171.7976698	134.7361873	176.6440746	121.6981707	122.6886372	133.4452978	151.7083518	85.1213634	101.3615812	121.5022465	129.8441451	116.1164581	133.187332	177.8411487
SERPINB8	291.7937522	278.118547	295.9981791	243.3963414	240.0889711	308.7557871	284.7640374	227.7571615	274.9578525	218.1906539	298.832481	273.7533468	308.8638742	325.7650948
CDH19	172.4533861	123.9284717	188.5794851	163.919985	177.6869918	216.3034893	157.9259072	120.7803129	137.4789263	187.3872675	234.8651448	188.6012775	173.2252416	157.0653136
LINC01541	32.78581485	41.78983349	70.41892164	39.73817819	45.47940862	95.0688723	49.74044322	39.10981562	45.4379502	35.08163455	109.7946815	91.48569429	36.76950883	50.69303772
LOC339298	31.47438226	42.51034786	54.90288806	43.46363239	33.8451413	50.58710636	36.06182133	36.80923823	41.94272326	48.77202853	53.46523621	44.33537493	52.29441255	45.70683728
C2CD4C	76.71880675	79.25658075	62.06413432	55.88181307	63.45963993	68.90312763	85.80226455	87.42194079	92.04097605	65.02937137	69.69575435	80.22591653	83.34422001	62.32750539
SHC2	710.7964659	787.5222069	600.3511455	620.9090342	644.1153453	675.0762125	764.7593145	837.4101696	768.9499265	583.5530431	640.6280982	885.3000263	581.7753397	667.3198244
ODF3L2	164.5847905	182.2901357	115.7734813	132.8745333	135.3805652	175.3104893	143.0037743	162.1907059	151.459834	141.1821878	144.1651905	171.7116108	136.4557328	141.2756789
MEX3D	229.5007039	239.210771	216.0309291	194.9654367	242.2042924	177.9270638	218.8579502	238.1097598	265.6372473	218.1906539	250.1409266	276.5682912	235.3248565	213.5755851
SGTA	693.0921259	774.5529482	580.0609477	702.8690267	639.8847026	650.6548508	688.9051386	852.3639227	689.7247825	637.4589693	462.0923987	641.8073323	741.9269781	669.8129246
THOP1	510.8029954	597.3064131	439.2231044	466.9235937	518.2537261	458.7727232	473.7777217	560.1905943	589.528277	516.8123725	443.9524078	638.2886517	470.649713	493.6338427
CAMSAP3	478.0171805	535.3421772	396.2556268	424.7017794	426.2372482	427.3738296	457.6120776	503.8264482	524.2840408	442.3708552	390.4871716	452.5023187	406.9158977	450.4201056
ELAVL1	917.3470995	1021.689377	887.9945372	973.5853655	977.2784549	885.2743614	920.1981996	985.7974112	1008.95551	913.8337976	856.3985158	931.0428735	948.6533278	881.7264429
CERS4	902.2656247	947.4763971	834.2851902	845.6781045	841.8978897	769.2728933	886.6234004	1012.254051	837.6893896	897.5764548	812.4806432	929.6354012	894.7247148	909.1505453
MUC16	175.0762513	183.7311645	225.5792574	150.2599863	186.1482771	286.9509999	149.2213297	146.0866642	167.7708931	150.5943337	210.9967358	230.121708	150.3464361	226.8721196
ZNF560	41.96584301	55.47960652	41.77393656	38.49636012	52.88303328	60.18121274	46.00990998	26.45663998	46.60302585	53.05027664	51.55576349	54.18768047	53.11151275	61.49647198
CARM1	797.3510171	865.3377589	803.2531231	819.5999251	804.8797665	859.1086167	824.4478464	953.5893278	948.371576	898.4321044	874.5385066	938.0802346	817.9172964	840.1747726
NFIX	1614.373523	1881.263021	1457.313616	1547.305313	1803.311435	1548.139893	1682.470492	1750.739393	1779.070512	1962.004586	1715.661241	1852.937177	1469.146153	1568.160036
CCDC130	367.2011263	386.9162169	338.9656567	352.6763314	347.970359	354.1097445	376.7838574	417.5547961	379.8146607	369.6406372	399.0797989	363.8315688	366.8779881	413.0236024
OR7A17	2.622865188	0.72051437	3.580623134	1.241818068	2.115321331	0.872191489	1.24351108	2.300577389	1.165075646	2.56694887	7.637890888	2.11120833	4.902601177	4.155167026
IQCN	303.5966455	314.8647799	250.6436194	298.0363364	306.721593	259.0408722	318.3388366	371.5432483	341.3671643	269.5296313	239.6388266	330.7559717	306.4125736	315.792694
CRTC1	1700.928074	1823.621872	1594.570836	1553.514403	1677.449816	1648.441914	1668.79187	1822.057292	1857.13058	1757.504326	1577.224468	1750.191705	1701.202608	1615.52894
LOC400682	13.77004224	10.80771556	2.387082089	7.45090841	16.92257065	7.849723401	6.217555402	2.300577389	8.155529523	4.278248116	11.45683633	10.55604165	5.719701373	14.95860129
ZNF208	60.32589932	59.08217838	57.28997015	34.77090591	46.53706928	102.0464042	48.49693214	59.81501212	69.90453877	51.3389774	88.79048157	111.8940415	58.01411393	77.28610668
ZNF676	9.180028158	15.13080178	19.09665672	4.967272273	8.461285324	25.29355318	7.461066483	6.901732167	10.48568082	8.556496233	21.9589363	21.1120833	14.70780353	20.77583513
ZNF729	19.67148891	23.77697422	29.83852612	24.83636137	28.55683797	38.37642552	14.92213297	23.00577389	24.46658857	19.67994134	36.27998172	49.96526381	15.52490373	35.73443642
ZNF98	34.09724744	38.907776	29.83852612	19.86908909	43.36408729	56.69244679	37.30533241	27.60692867	34.95226939	28.23643757	42.00839988	50.66899992	25.33010608	44.87580388
LOC105376917	67.53877859	56.92063527	85.93495522	49.67272273	62.40197927	96.81325528	42.27937674	50.61270256	72.23469006	43.63813079	81.15259068	99.2267915	60.46541452	93.90677478
ZNF723	20.9829215	28.10006045	34.6126903	13.65999875	25.38385597	43.60957445	21.13968837	27.60692867	17.47613469	17.11299247	49.64629077	41.52043049	21.2446051	27.42410237
ZNF728	17.04862372	20.17440237	22.67727985	22.35272523	24.32619531	43.60957445	26.11373269	14.95375303	19.80628599	25.6694887	44.87260897	38.00174994	11.43940275	30.74823599
LINC01858	14.42575853	8.646172445	9.548328358	9.934544546	10.57660666	9.594106379	7.461066483	3.450866084	11.65075646	6.845196986	11.45683633	11.25977776	7.353901766	9.972400862
HPN	327.8581485	334.3186679	261.3854888	321.6308797	291.9143437	316.6055105	302.1731926	357.739784	342.53224	331.9920538	319.8366809	261.0860968	300.6928722	239.3376207
HPN-AS1	446.5427983	538.2242347	398.6427089	414.7672348	460.0823895	443.9454679	502.3784765	490.0229839	490.496847	460.3394973	562.3397166	608.7317351	379.9515912	380.6132996
LGI4	180.3219817	177.9670495	177.8376157	137.8418056	164.9950638	173.5661063	160.4129294	175.9941703	164.2756661	154.0169322	164.2146541	187.1938052	175.6765422	171.1928815
LRFN3	121.3075149	142.6618453	101.4509888	95.61999126	114.2273519	112.5127021	96.99386428	129.9826225	160.7804392	114.6570495	120.2967815	151.3032636	125.01633	116.3446767
SYNE4	59.01446673	79.25658075	71.61246268	68.29999376	71.92092526	68.90312763	74.61066483	94.32367295	90.8759004	76.15281647	88.79048157	86.55954152	65.36801569	66.48267241
ZNF569	97.70172825	113.1207562	138.4507612	76.99272023	119.5156552	133.4452978	94.50684212	85.1213634	106.0218838	102.6779548	159.4409723	137.2285414	98.05202354	133.7963782
SIPA1L3	5292.286233	5411.783436	5139.387738	5600.599488	5263.977132	5264.547828	5424.195333	5932.038798	5263.811769	5221.174001	5147.938458	4764.293464	5199.208548	5065.979638
PAK4	1455.690179	1528.21098	1253.218097	1477.763501	1384.477811	1361.490914	1580.502583	1734.635351	1663.728023	1370.750696	1208.696233	1326.542567	1463.426451	1330.484482
ZNF780B	112.7832031	118.8848711	122.9347276	79.47635637	114.2273519	122.979	84.55875347	78.21963123	93.2060517	92.41015931	141.3009814	127.3762359	142.1754341	131.303278
MAP3K10	285.2365892	322.0699236	276.9015224	291.8272461	289.7990224	258.1686808	290.9815928	314.0288136	279.6181551	271.2409306	279.7377538	277.2720273	285.9850687	245.9858879
PCAT19	261.6308025	211.1107105	303.1594254	245.8799775	258.0692024	279.973468	283.5205263	225.4565841	227.189751	256.694887	181.3999086	192.119958	234.5077563	283.3823912
CEACAM5	62.29304821	46.11291971	62.06413432	54.63999501	46.53706928	86.34695741	67.14959835	62.11558951	58.25378231	72.73021798	63.01259982	67.55866655	62.09961491	73.96197306
PSG2	20.9829215	22.33594548	39.38685447	18.62727102	23.26853464	34.88765956	18.65266621	14.95375303	18.64121034	12.83474435	26.73261811	38.00174994	24.51300589	26.59306897
LOC284344	45.24442449	55.47960652	75.19308582	37.25454205	48.65239061	71.5197021	24.87022161	26.45663998	57.08870666	23.95818945	62.05786346	62.63251379	48.20891157	40.72063685
ZNF222	26.88436818	28.82057482	34.6126903	24.83636137	34.90280196	23.5491702	26.11373269	16.10404172	24.46658857	22.2468902	28.64209083	28.1494444	28.59850687	27.42410237
ZNF112	86.5545512	90.78481068	139.6443022	98.1036274	83.55519258	116.001468	90.77630887	81.67049731	79.22514394	77.00846609	114.5683633	124.5612915	65.36801569	84.76540733
ZNF229	38.68726152	37.46674726	54.90288806	44.70545046	32.78748063	48.84272339	44.7663989	23.00577389	27.96181551	52.19462702	53.46523621	45.74284715	32.68400785	51.52407112
PVR	278.6794262	308.3801506	254.2242425	325.3563339	297.202647	241.5970425	292.2251039	334.7340101	313.4053488	246.4270915	298.832481	351.1643189	258.203662	264.2686228
CEACAM16	177.6991165	211.1107105	206.4826007	243.3963414	149.1301538	204.9649999	182.7961288	226.6068728	194.5676329	178.8307713	181.3999086	182.2676525	154.4319371	167.8687478
PPP1R37	1169.797874	1056.274067	981.0907387	1018.290816	1018.527221	1015.230893	1060.714952	1151.438983	1099.83141	1097.798467	1027.296324	1053.492957	1170.087481	1094.470995
DMPK	190.8134424	195.9799088	212.450306	162.6781669	168.1680458	194.4987021	226.3190166	234.6588937	240.0055831	187.3872675	202.4041085	165.3779858	204.275049	206.9273179
ARHGAP35	2781.548532	2899.349827	2589.984067	2874.808828	2798.570121	2589.536531	2792.925887	3121.883517	3046.672815	2783.428224	2645.574456	2653.085135	3006.111622	2615.262126
HSD17B14	325.8909996	382.5931307	335.3850336	311.6963351	315.1828783	318.3498935	391.7059903	349.6877631	393.7955684	308.889514	331.2935173	387.0548605	277.8140667	324.9340614
PLEKHA4	474.738599	479.1420564	491.7389104	516.5963164	442.1021582	452.6673828	486.2128325	537.1848204	513.79836	479.163789	489.7797532	496.1339575	444.5025067	439.6166713
SNRNP70	505.557265	505.0805737	416.5458246	494.2435912	426.2372482	442.2010849	470.0471884	519.9304899	506.8079061	502.2663289	480.2323896	456.7247354	490.2601177	466.2097403
CTU1	137.0447061	130.4131011	110.9993172	155.2272585	112.1120305	179.6714467	139.273241	140.3352207	157.2852122	135.1926405	126.0251996	130.8949165	129.9189312	107.2033093
CD33	83.27596972	54.03857778	90.7091194	89.41090092	65.57496126	65.41436168	89.53279779	70.16761037	78.06006829	74.44151722	85.92627249	47.15031937	94.78362276	90.58264116
ZNF649-AS1	6.55716297	2.882057482	13.12895149	3.725454205	12.69192799	9.594106379	1.24351108	9.202309557	11.65075646	11.97909473	11.45683633	8.444833319	7.353901766	5.817233836
TSEN34	51.80158746	47.55394845	38.19331343	55.88181307	38.07578396	67.15874466	67.14959835	70.16761037	46.60302585	47.06072928	33.41577263	53.48394436	53.92861295	66.48267241
ZIM2	10.49146075	12.96925867	11.93541045	1.241818068	6.345963993	12.21068085	7.461066483	5.751443473	12.81583211	5.989547363	14.32104541	16.18593053	8.171001962	8.310334052
USP29	13.77004224	11.52822993	13.12895149	12.41818068	20.09555264	21.80478723	13.67862189	14.95375303	9.32060517	11.1234451	14.32104541	23.92702774	19.61040471	9.141367457
ZNF549	46.55585709	43.23086223	57.28997015	40.97999625	54.99835461	60.18121274	69.63662051	37.95952692	44.27287456	48.77202853	53.46523621	43.63163882	46.57471118	44.87580388
ZNF587B	175.7319676	189.4952794	180.2246977	177.5799838	196.7248838	167.4607659	165.3869737	182.8959024	192.2374816	190.809866	192.8567449	233.6403885	144.6267347	189.4756164
HYDIN2	1205.206554	1246.489861	1469.249026	1190.903528	1237.462979	1368.468446	1223.614903	1271.069007	1172.0661	1278.340537	1219.198333	1324.431359	1080.206459	1297.243145
LOC101929551	70.81736008	77.09503764	88.32203731	62.09090342	64.5173006	63.6699787	85.80226455	64.4161669	57.08870666	64.17372174	68.74101799	76.00349987	75.17321805	98.89297522
LINC00298	274.0894121	289.6467769	290.0304739	273.199975	328.932467	292.1841488	302.1731926	312.8785249	270.2975499	314.0234117	332.2482536	330.0522356	260.6549626	287.5375582
ATP6V1C2	806.5310453	871.1018739	772.2210559	915.2199163	784.7842138	738.7461912	818.230291	850.0633453	794.5815907	907.8442503	800.0690705	805.7778459	835.0764005	783.6645011
SDC1	319.9895529	293.9698631	258.9984067	249.6054317	345.8550376	304.3948297	266.1113712	337.0345875	305.2498193	368.7849876	294.0587992	306.8289439	271.2772651	257.6203556
SLC5A6	159.9947765	157.7926471	145.6120075	161.4363489	153.3607965	136.0618723	138.0297299	173.6935929	186.4121034	130.9143924	144.1651905	201.9722636	130.7360314	162.8825474
CAD	345.5624885	353.7725559	313.9012948	301.7617906	352.2010016	316.6055105	309.634259	396.8495996	349.5226939	337.9816012	306.4703719	363.8315688	294.9731708	295.0168588
UCN	31.47438226	25.21800297	21.4837388	24.83636137	22.21087398	27.91012765	28.60075485	13.80346433	22.13643728	25.6694887	24.82314538	14.77845831	26.96430647	34.07236961
TRMT61B	99.66887714	102.3130406	101.4509888	89.41090092	88.8434959	107.2795532	90.77630887	113.8785808	83.88544653	113.8013999	116.477836	147.080847	84.16132021	108.0343427
PCARE	154.7490461	138.3387591	106.225153	99.34544546	96.24712056	112.5127021	136.7862189	106.9768486	94.37112734	116.3683488	139.3915087	94.30063873	113.5769273	110.5274429
LINC01936	16.39290742	20.17440237	28.64498507	21.11090716	12.69192799	19.18821276	23.62671053	25.30635128	30.2919668	20.53559096	22.91367266	15.48219442	14.70780353	24.09996875
SLC8A1-AS1	453.7556775	389.07776	541.8676343	365.0945121	470.6589962	561.6913189	489.9433657	354.2889179	398.455871	459.4838477	418.1745261	426.4640826	419.9895008	469.5338739
SLC8A1	1277.335347	1015.204748	1334.378888	964.8926391	1026.988506	1322.242297	1417.602632	982.3465452	1024.101493	1205.610319	966.1931973	885.3000263	1439.730546	1402.784388
FSHR	333.1038789	275.2364895	373.578347	301.7617906	221.0510791	375.0423403	238.7541275	258.8149563	286.608609	246.4270915	447.7713533	453.9097909	262.289163	290.8616918
MIR217HG	135.0775572	138.3387591	198.1278134	147.7763501	144.8995112	169.2051489	141.7602632	163.3409946	159.6153635	194.2324645	201.4493722	254.0487357	139.7241335	172.8549483
CCDC85A	243.9264625	379.7110732	349.7075261	316.6636074	380.7578396	432.6069786	384.2449239	331.283144	392.6304928	330.2807546	391.441908	482.0592353	396.2935951	469.5338739
LINC01795	52.45730376	63.4052646	54.90288806	57.12363114	50.76771194	55.8202553	54.71448754	47.16183648	50.09825279	48.77202853	63.01259982	63.3362499	49.02601177	54.84820474
LINC02245	348.1853537	333.5981535	325.8367052	358.8854217	310.9522357	338.4102977	359.3747023	356.5894953	319.2307271	326.8581561	332.2482536	263.1973051	329.2913791	403.8822349
LOC101927967	405.8883878	452.4830246	538.2870112	341.4999688	416.7183022	756.190021	366.8357687	351.9883405	538.2649485	408.1448703	693.1385981	717.107096	445.3196069	531.0303459
